Student_ID,Age,Gender,Degree,Specialization,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status,Salary
10794,18,Male,BCA,DS,8.47,2,4,5,4,87,8,2,0,Not Placed,0
5574,22,Female,BCA,FSD,7.98,0,4,6,5,83,5,2,2,Not Placed,0
1993,24,Female,B.Tech,Civil,7.42,0,4,6,7,75,5,2,0,Placed,530000
2415,24,Female,B.Tech,ME,6.41,0,3,5,6,54,6,1,1,Not Placed,0
33565,22,Female,MCA,AI&ML,5.99,1,4,7,7,54,5,2,1,Not Placed,0
9959,19,Female,B.Tech,ME,5.68,0,2,3,8,65,6,1,1,Not Placed,0
36895,23,Female,B.Tech,Civil,6.3,1,3,3,2,67,6,1,1,Not Placed,0
42513,22,Male,B.Sc,DS,7.7,0,4,6,7,61,4,2,0,Placed,502000
31807,24,Male,BCA,DS,5.78,0,3,6,6,58,6,2,3,Not Placed,0
25948,24,Male,B.Tech,CSE,6.17,1,5,10,5,39,6,2,2,Not Placed,0
34235,23,Female,MCA,AI&ML,6.96,0,4,6,5,79,4,2,1,Placed,498000
49465,20,Male,B.Tech,Civil,7.66,0,4,5,7,83,5,2,1,Placed,516000
30365,24,Female,B.Tech,ECE,7.87,1,5,8,8,76,6,2,1,Placed,632000
11662,19,Male,MCA,IT,8.12,2,5,7,5,91,5,2,1,Placed,582000
24765,22,Female,BCA,AI&ML,4.83,0,2,4,5,44,5,1,2,Not Placed,0
38563,18,Female,MCA,AI&ML,7.97,0,4,5,5,74,4,2,1,Placed,458000
17709,18,Female,MCA,IT,7.24,1,3,4,5,70,7,1,0,Not Placed,0
13386,18,Female,BCA,IT,6.06,0,4,6,7,60,5,2,2,Not Placed,0
7057,21,Male,MCA,IT,4.57,0,2,3,3,38,7,1,3,Not Placed,0
22036,20,Female,B.Sc,IT,8.27,1,5,8,5,91,6,3,0,Placed,611999
38531,21,Female,B.Tech,IT,8.15,1,4,6,5,100,4,2,1,Placed,550000
17066,23,Male,B.Tech,IT,7.11,3,4,7,5,70,6,2,0,Placed,540000
4122,18,Female,MCA,AI&ML,8.21,0,4,6,4,74,5,2,0,Not Placed,0
6906,21,Male,B.Tech,ME,6.82,0,3,4,5,61,7,1,1,Not Placed,0
5699,22,Male,MCA,IT,6.08,0,4,6,6,59,6,2,2,Not Placed,0
12953,21,Female,B.Tech,ECE,6.66,1,3,5,8,53,3,1,2,Not Placed,0
24282,18,Female,B.Sc,IT,6.91,1,4,8,6,65,7,2,0,Placed,560000
12469,18,Male,MCA,DS,6.27,1,3,5,6,52,6,1,2,Not Placed,0
46216,20,Female,B.Tech,ME,6.95,1,3,5,6,47,6,1,1,Not Placed,0
18233,21,Female,BCA,DS,5.82,1,2,2,6,69,5,1,1,Not Placed,0
44037,18,Male,B.Tech,ME,7.33,0,4,6,6,51,4,2,0,Not Placed,0
29707,19,Male,BCA,AI&ML,7.27,1,5,8,6,63,6,2,0,Placed,566000
26499,22,Male,B.Sc,CS,6.55,0,3,4,4,53,6,1,0,Not Placed,0
17148,20,Male,BCA,DS,8.63,2,6,10,5,80,5,3,0,Placed,670000
12376,22,Male,B.Sc,IT,6.35,0,3,4,5,56,6,1,1,Not Placed,0
26382,24,Female,B.Tech,CSE,5.93,0,3,6,7,63,5,2,1,Not Placed,0
35668,19,Male,B.Tech,IT,6.45,0,3,5,6,52,4,1,1,Not Placed,0
41995,19,Male,MCA,DS,4.5,1,2,2,5,51,7,1,1,Not Placed,0
6361,23,Female,BCA,FSD,6.72,0,3,4,6,63,7,1,0,Not Placed,0
35587,21,Male,B.Tech,ECE,9.07,0,5,6,3,100,6,2,0,Not Placed,0
8975,19,Male,B.Tech,ECE,9.48,3,5,7,6,93,6,2,0,Placed,616000
44247,20,Female,B.Sc,IT,6.91,0,3,5,5,65,4,2,1,Placed,430000
23156,23,Female,BCA,FSD,7.61,0,4,6,7,75,5,2,2,Not Placed,0
17399,24,Female,BCA,AI&ML,8.34,1,5,8,6,88,5,3,0,Placed,626000
32177,19,Male,BCA,FSD,6.19,1,3,4,5,60,5,1,2,Not Placed,0
25980,22,Female,MCA,FSD,8.48,2,4,6,6,93,6,2,0,Placed,566000
44257,20,Female,BCA,DS,6.56,1,4,8,6,54,8,2,2,Not Placed,0
13171,21,Male,BCA,IT,5.21,1,3,6,6,45,6,2,3,Not Placed,0
38655,18,Female,B.Tech,ECE,6.45,0,4,7,3,65,6,2,2,Not Placed,0
36401,22,Male,BCA,FSD,7.62,0,4,6,8,55,7,2,0,Placed,509999
6920,23,Male,B.Tech,CSE,5.82,0,4,8,8,70,5,2,2,Not Placed,0
30986,18,Male,B.Sc,DS,6.58,1,4,6,2,63,6,2,0,Not Placed,0
7291,20,Female,B.Tech,IT,6.86,0,3,4,6,77,3,1,0,Not Placed,0
8972,24,Female,MCA,DS,8.68,1,5,8,5,66,7,2,0,Placed,552000
31789,19,Male,BCA,AI&ML,7.45,1,4,7,7,70,8,2,0,Placed,560000
25555,20,Male,B.Tech,IT,9.17,1,6,9,6,92,5,3,0,Placed,674000
18056,21,Male,MCA,DS,7.59,1,4,5,6,83,6,2,0,Placed,506000
49329,19,Male,BCA,IT,5.73,0,2,1,7,66,4,1,3,Not Placed,0
10296,20,Male,B.Tech,ECE,9.8,1,5,8,7,92,6,3,0,Placed,654000
34005,19,Female,MCA,DS,8.18,2,5,7,3,69,5,2,0,Not Placed,0
28268,23,Female,MCA,DS,7.36,0,3,3,4,78,6,1,1,Not Placed,0
20022,20,Male,B.Sc,CS,6.4,1,3,5,6,61,5,2,2,Not Placed,0
39925,18,Female,BCA,IT,7.33,1,5,9,7,61,4,3,1,Placed,621999
20226,24,Female,MCA,DS,7.18,0,3,2,8,59,6,1,0,Not Placed,0
24632,24,Male,B.Sc,DS,7.37,1,4,6,5,71,7,2,0,Placed,492000
20077,18,Female,B.Sc,DS,7.51,2,4,7,2,60,6,2,0,Not Placed,0
47944,18,Male,BCA,IT,8.34,1,4,6,5,74,6,2,0,Placed,498000
32307,18,Male,BCA,DS,6.79,0,4,6,3,76,5,2,0,Not Placed,0
26680,24,Male,B.Tech,CSE,6.99,1,4,6,6,78,5,2,0,Placed,526000
21588,19,Female,BCA,DS,7.22,0,3,3,6,77,5,1,0,Not Placed,0
19259,22,Female,B.Tech,CSE,7.61,1,5,8,7,68,6,2,0,Placed,596000
13029,21,Female,BCA,DS,7.7,0,3,2,7,72,6,1,1,Not Placed,0
37213,21,Male,BCA,AI&ML,5.77,0,2,2,6,49,5,1,2,Not Placed,0
32460,22,Male,B.Tech,CSE,7.64,1,5,8,8,63,5,2,0,Placed,606000
31338,24,Male,MCA,DS,6.43,0,4,6,7,60,6,2,1,Not Placed,0
27672,22,Female,MCA,DS,6.07,0,3,4,7,63,4,1,1,Not Placed,0
37776,20,Male,B.Tech,ECE,5.9,0,3,4,6,57,5,1,3,Not Placed,0
39519,21,Male,B.Tech,CSE,7.27,0,3,4,5,69,5,1,1,Not Placed,0
16125,21,Female,BCA,DS,6.58,0,4,8,6,70,5,2,1,Placed,560000
34928,19,Female,MCA,FSD,6.67,2,4,6,5,65,6,2,0,Placed,490000
11886,21,Female,B.Tech,ME,7.74,1,4,7,2,82,4,2,1,Not Placed,0
7073,18,Female,MCA,FSD,8.8,2,5,7,2,70,3,2,0,Not Placed,0
2034,20,Female,MCA,IT,7.65,2,4,6,6,92,5,2,1,Placed,564000
19634,19,Male,BCA,DS,6.88,0,3,4,5,66,7,1,0,Not Placed,0
6605,20,Female,BCA,IT,7.07,1,4,6,7,61,7,2,0,Placed,512000
16512,20,Female,B.Tech,CSE,8.13,1,6,10,8,81,5,3,0,Placed,721999
13852,18,Male,B.Tech,ECE,7.79,2,4,5,4,89,5,2,0,Not Placed,0
39140,24,Male,B.Tech,ECE,7.2,0,4,5,5,75,5,2,0,Placed,459999
36211,23,Female,B.Tech,Civil,7.78,0,3,4,6,73,5,1,1,Not Placed,0
1666,18,Female,B.Sc,DS,8.45,1,6,10,6,89,1,3,0,Placed,698000
4120,23,Male,B.Sc,DS,6.64,0,2,2,5,70,5,1,0,Not Placed,0
15982,23,Male,BCA,FSD,6.23,0,4,6,3,57,3,2,3,Not Placed,0
39393,21,Male,BCA,FSD,6.53,2,4,6,5,60,4,2,2,Not Placed,0
47128,19,Male,B.Sc,DS,6.16,1,3,4,3,51,6,1,1,Not Placed,0
44479,20,Female,MCA,IT,7.19,1,4,6,4,68,5,2,2,Not Placed,0
32813,24,Male,MCA,FSD,6.84,0,3,4,4,69,7,1,0,Not Placed,0
38502,24,Male,MCA,AI&ML,8.52,1,5,8,5,78,6,2,0,Placed,576000
27140,20,Female,B.Sc,DS,5.72,0,2,3,5,55,6,1,3,Not Placed,0
10739,24,Male,BCA,IT,7.85,2,5,8,4,92,7,3,0,Not Placed,0
20518,21,Female,BCA,DS,6.92,0,3,4,5,82,6,2,0,Not Placed,0
40573,24,Female,MCA,IT,6.08,1,3,4,5,58,5,1,1,Not Placed,0
45122,19,Female,B.Sc,IT,7.09,2,5,8,6,81,5,3,0,Placed,622000
29981,22,Female,B.Tech,Civil,7.45,0,4,5,6,65,5,2,2,Not Placed,0
49842,21,Female,B.Tech,CSE,6.92,1,4,8,7,83,4,3,0,Placed,626000
25076,21,Female,B.Sc,DS,7.37,3,5,9,6,63,5,3,0,Placed,626000
13142,20,Female,BCA,DS,6.57,1,3,3,5,57,6,1,0,Not Placed,0
21986,21,Female,MCA,DS,7.82,1,5,9,5,94,5,3,0,Placed,648000
46682,23,Female,BCA,IT,7.04,2,5,8,5,67,6,2,0,Placed,564000
4425,23,Male,B.Tech,CSE,8.22,2,6,10,5,79,5,3,1,Placed,668000
38057,20,Male,BCA,DS,6.77,0,3,5,2,60,6,2,1,Not Placed,0
11402,21,Female,B.Sc,IT,8.03,1,5,9,2,83,7,3,0,Not Placed,0
45245,23,Male,B.Tech,CSE,7.54,1,5,8,4,87,5,3,0,Not Placed,0
35192,24,Female,MCA,FSD,6.37,1,2,2,5,72,4,1,2,Not Placed,0
29728,23,Female,BCA,DS,7.61,1,3,4,6,73,6,1,1,Not Placed,0
23685,24,Female,MCA,DS,7.15,0,3,3,4,100,6,2,2,Not Placed,0
30618,22,Female,BCA,AI&ML,7.68,1,4,5,7,84,6,2,0,Placed,528000
15053,18,Female,B.Sc,CS,6.94,0,3,5,6,71,5,2,0,Placed,462000
3013,18,Female,B.Sc,DS,6.85,0,3,5,5,76,5,2,1,Placed,451999
2025,18,Female,B.Sc,DS,5.79,0,2,3,4,57,3,1,1,Not Placed,0
36022,22,Female,B.Sc,DS,6.5,2,4,6,6,56,4,2,0,Placed,492000
10092,24,Male,B.Tech,Civil,6.41,0,2,1,6,65,2,1,3,Not Placed,0
39790,23,Female,B.Sc,IT,8.79,2,5,7,9,81,6,2,0,Placed,642000
30280,22,Male,MCA,AI&ML,6.03,1,2,2,5,48,6,1,2,Not Placed,0
34651,21,Male,MCA,DS,7.63,1,4,7,6,74,7,2,0,Placed,548000
16627,23,Male,B.Sc,CS,6.82,1,3,5,4,66,5,2,2,Not Placed,0
23513,20,Female,B.Sc,DS,6.13,2,3,5,6,44,7,1,3,Not Placed,0
38558,21,Female,B.Tech,Civil,6.67,1,3,5,6,75,5,2,1,Placed,480000
19561,19,Male,BCA,DS,5.4,0,2,3,4,46,5,1,2,Not Placed,0
6484,19,Male,BCA,DS,6.41,0,4,6,5,63,6,2,3,Not Placed,0
21982,19,Female,BCA,IT,7.02,2,4,6,6,71,6,2,0,Placed,522000
8131,24,Male,MCA,DS,6.16,1,3,5,6,74,6,2,2,Not Placed,0
27109,21,Male,B.Sc,DS,9.5,2,5,8,6,99,5,3,0,Placed,658000
1659,24,Female,B.Tech,CSE,5.12,0,3,5,6,43,6,1,2,Not Placed,0
26945,20,Female,B.Sc,DS,6.76,0,3,4,4,61,5,1,2,Not Placed,0
40224,24,Male,B.Sc,CS,7.35,0,3,3,4,77,6,1,2,Not Placed,0
47701,19,Male,MCA,AI&ML,6.42,0,3,3,3,71,6,1,2,Not Placed,0
21163,20,Female,B.Sc,IT,5.79,0,3,4,6,65,8,1,2,Not Placed,0
44162,18,Female,B.Sc,IT,6.18,2,3,5,6,55,6,1,2,Not Placed,0
16558,21,Female,B.Sc,DS,8.15,1,6,10,5,77,6,3,0,Placed,653999
19998,24,Male,B.Sc,DS,7.08,0,3,3,5,56,7,1,2,Not Placed,0
3845,24,Female,B.Tech,Civil,4.57,0,2,2,5,35,7,0,2,Not Placed,0
27028,23,Female,MCA,AI&ML,6.4,1,4,7,3,65,6,2,3,Not Placed,0
31203,18,Female,B.Tech,ECE,9.46,1,6,10,5,100,3,3,0,Placed,699999
40062,22,Male,B.Sc,CS,7.91,1,4,6,6,86,5,2,1,Placed,542000
1017,24,Male,MCA,FSD,5.74,0,3,4,7,57,5,1,3,Not Placed,0
27085,24,Male,MCA,DS,5.86,0,4,9,3,70,7,3,2,Not Placed,0
13288,23,Female,MCA,DS,7.29,0,3,4,4,66,6,1,1,Not Placed,0
46243,18,Female,MCA,AI&ML,5.13,2,3,5,6,43,7,1,3,Not Placed,0
25842,20,Male,MCA,FSD,6.04,1,4,6,5,80,6,2,1,Not Placed,0
13366,24,Female,B.Sc,DS,6.78,1,2,2,4,38,6,0,2,Not Placed,0
22634,24,Male,B.Sc,IT,6.78,0,3,4,2,66,7,1,0,Not Placed,0
38552,18,Male,BCA,DS,6.87,0,4,8,6,64,4,2,0,Placed,548000
7627,23,Female,MCA,FSD,6.06,0,3,4,4,52,6,1,1,Not Placed,0
8363,18,Male,BCA,DS,6.62,0,4,8,6,68,7,2,0,Placed,556000
32614,19,Female,B.Tech,ME,8.94,2,5,7,4,91,7,2,0,Not Placed,0
16049,20,Male,MCA,AI&ML,9.2,1,5,7,6,99,4,2,0,Placed,608000
34611,24,Male,MCA,AI&ML,7.57,2,4,7,5,71,4,2,0,Placed,532000
7367,19,Male,B.Tech,CSE,5.47,1,3,6,4,63,6,2,2,Not Placed,0
45646,20,Female,B.Tech,IT,7.43,0,4,6,5,83,6,2,0,Placed,506000
41421,20,Male,MCA,AI&ML,7.54,2,4,6,6,88,4,2,0,Placed,556000
41131,18,Male,BCA,AI&ML,5.08,0,3,4,6,45,5,1,1,Not Placed,0
17447,18,Male,BCA,FSD,7.91,2,4,6,7,66,5,2,1,Placed,532000
33300,22,Female,B.Sc,IT,7.58,1,5,9,1,80,6,3,1,Not Placed,0
32720,23,Female,MCA,DS,8.59,1,4,6,6,73,7,2,0,Placed,516000
17673,21,Female,BCA,DS,7.14,1,3,3,3,65,7,1,2,Not Placed,0
9138,21,Female,B.Tech,Civil,6.54,0,3,5,7,71,3,2,0,Placed,482000
48766,20,Female,B.Sc,IT,6.43,0,3,4,7,64,3,1,1,Not Placed,0
39965,23,Female,BCA,AI&ML,7.86,2,4,5,7,69,7,2,0,Placed,508000
4481,24,Female,BCA,DS,8.02,0,4,5,4,94,6,2,0,Not Placed,0
404,24,Female,BCA,AI&ML,7.37,1,4,6,2,88,8,2,0,Not Placed,0
2065,23,Female,B.Sc,IT,5.02,0,2,3,6,38,7,1,3,Not Placed,0
353,19,Female,B.Tech,ME,5.52,0,2,3,2,43,7,1,3,Not Placed,0
29193,20,Female,B.Sc,IT,7.73,1,4,7,7,73,5,2,0,Placed,566000
41124,23,Male,BCA,FSD,7.37,3,5,8,4,73,4,2,0,Not Placed,0
34508,18,Female,B.Tech,ME,6.5,2,4,6,6,35,6,1,1,Not Placed,0
26885,24,Male,BCA,FSD,5.95,0,3,6,7,63,8,2,2,Not Placed,0
24142,19,Male,MCA,IT,6.08,0,3,4,4,51,7,1,2,Not Placed,0
27677,24,Male,B.Tech,ME,4.77,0,2,3,6,44,4,1,1,Not Placed,0
36453,24,Female,B.Sc,CS,6.03,0,3,5,6,52,7,1,3,Not Placed,0
33188,20,Male,BCA,IT,7.48,2,5,9,5,76,7,3,1,Placed,622000
8343,22,Male,BCA,AI&ML,5.71,0,3,6,3,45,3,2,3,Not Placed,0
16959,21,Female,MCA,FSD,6.9,0,3,3,6,81,6,1,1,Not Placed,0
29297,22,Male,B.Tech,CSE,7.06,2,4,7,4,65,6,2,0,Not Placed,0
22867,23,Male,MCA,AI&ML,6.07,0,3,3,4,56,5,1,3,Not Placed,0
21861,19,Male,MCA,IT,6.71,1,4,8,3,83,6,3,0,Not Placed,0
8739,24,Female,MCA,DS,5.13,0,2,1,4,35,6,0,3,Not Placed,0
31394,20,Female,B.Tech,ECE,5.4,0,2,1,3,70,8,1,3,Not Placed,0
20632,22,Female,B.Sc,DS,7.66,3,5,9,6,73,5,3,1,Placed,646000
21197,22,Male,BCA,IT,7.78,2,5,8,5,74,8,2,0,Placed,577999
33490,21,Female,BCA,FSD,6.69,0,4,6,6,63,4,2,2,Not Placed,0
49569,19,Female,B.Tech,CSE,7.11,0,4,6,5,66,4,2,1,Placed,472000
34035,22,Male,B.Tech,ECE,9.54,1,5,8,5,93,4,3,0,Placed,616000
24082,19,Female,B.Sc,CS,8.06,0,4,6,3,90,6,2,0,Not Placed,0
35434,24,Male,B.Sc,DS,8.6,0,3,3,7,79,6,1,0,Not Placed,0
3458,20,Female,BCA,FSD,6.99,2,4,8,5,70,5,2,0,Placed,560000
21961,24,Female,B.Tech,CSE,8.12,3,6,10,5,79,5,3,0,Placed,678000
24930,24,Female,B.Sc,IT,6.73,0,4,8,6,71,5,2,1,Placed,562000
12676,23,Male,B.Tech,Civil,7.31,0,3,3,10,61,6,1,2,Not Placed,0
12193,23,Female,B.Tech,CSE,7.88,2,5,10,7,66,6,3,2,Not Placed,0
2751,20,Male,BCA,DS,5.68,1,2,3,5,67,6,1,1,Not Placed,0
19275,18,Female,MCA,IT,6.05,0,4,6,4,71,7,2,1,Not Placed,0
36036,23,Male,MCA,DS,5.72,0,3,6,4,53,7,2,2,Not Placed,0
19205,20,Male,B.Sc,DS,7.14,2,4,7,5,78,5,2,0,Placed,546000
22934,24,Female,MCA,DS,7.32,1,4,7,4,67,5,2,0,Not Placed,0
6228,24,Female,B.Sc,DS,6.72,1,5,9,4,66,5,3,1,Not Placed,0
24781,19,Female,BCA,AI&ML,8.92,1,5,9,5,89,6,3,0,Placed,638000
26960,20,Male,MCA,DS,7.92,2,4,7,6,72,6,2,0,Placed,554000
4849,24,Female,MCA,DS,8.25,0,4,6,5,89,6,2,0,Placed,518000
34862,24,Male,B.Sc,DS,7.56,2,5,9,6,82,6,3,1,Placed,653999
46969,24,Male,BCA,AI&ML,9.32,2,5,8,4,100,5,3,0,Not Placed,0
34760,22,Male,BCA,DS,7.68,1,5,10,4,84,4,3,0,Not Placed,0
49468,23,Male,B.Tech,ECE,6.91,0,4,7,5,55,4,2,0,Placed,480000
5921,23,Male,B.Sc,DS,6.08,1,3,5,5,66,3,2,1,Not Placed,0
18001,22,Male,MCA,AI&ML,8.03,3,5,8,7,93,4,3,1,Placed,676000
11249,19,Male,MCA,DS,6.05,0,3,4,2,61,5,1,1,Not Placed,0
935,23,Female,BCA,DS,5.88,0,2,2,6,58,4,1,3,Not Placed,0
26723,21,Male,B.Sc,IT,7.15,0,3,4,8,76,6,1,0,Not Placed,0
30053,24,Female,BCA,AI&ML,9.05,0,4,5,8,100,5,2,1,Placed,570000
42498,20,Female,BCA,FSD,6.01,0,3,5,3,63,6,2,2,Not Placed,0
37062,18,Female,MCA,DS,7.55,0,4,6,6,90,5,2,0,Placed,540000
17579,21,Male,B.Sc,DS,6.75,0,5,10,7,70,5,3,0,Placed,660000
3495,23,Female,B.Tech,ME,8.16,0,4,4,5,84,5,2,0,Not Placed,0
4972,19,Male,MCA,FSD,8.17,0,4,6,5,67,7,2,0,Placed,474000
2809,20,Female,B.Sc,IT,7.19,1,4,6,7,80,6,2,0,Placed,550000
9246,19,Male,BCA,FSD,6.94,2,3,5,4,48,5,1,2,Not Placed,0
22016,23,Female,BCA,FSD,6.81,1,4,6,6,77,5,2,1,Placed,524000
44233,24,Male,MCA,FSD,7.32,1,4,5,5,71,6,2,0,Placed,462000
11300,19,Female,B.Sc,CS,8.17,3,5,8,6,79,4,2,1,Placed,618000
26520,22,Male,BCA,IT,6.92,0,4,6,5,84,5,2,1,Placed,508000
46326,22,Male,BCA,FSD,7.56,2,4,6,5,73,5,2,0,Placed,506000
25201,22,Male,B.Sc,CS,7.8,1,4,6,7,88,6,2,1,Placed,566000
19677,24,Female,B.Tech,ME,6.46,0,3,4,7,69,8,1,1,Not Placed,0
10482,18,Male,MCA,DS,8.1,1,5,7,7,82,4,2,1,Placed,594000
49156,22,Female,B.Sc,CS,6.34,0,3,5,6,73,7,2,3,Not Placed,0
25280,23,Male,B.Tech,ECE,7.91,1,5,10,5,87,4,3,0,Placed,664000
48371,19,Male,BCA,DS,8.01,1,4,6,5,80,6,2,0,Placed,509999
640,23,Male,B.Sc,IT,7.57,2,5,8,4,88,4,3,0,Not Placed,0
21202,21,Male,B.Sc,CS,5.33,0,2,2,4,51,5,1,1,Not Placed,0
3657,23,Female,BCA,FSD,5.79,2,3,6,3,69,7,2,1,Not Placed,0
49027,20,Female,B.Sc,CS,7.29,1,4,6,6,64,4,2,1,Placed,498000
23876,18,Male,BCA,DS,6.59,0,4,6,9,54,6,2,2,Not Placed,0
41822,23,Male,B.Sc,IT,7.96,1,4,7,6,63,6,2,1,Placed,526000
15290,18,Male,BCA,AI&ML,9.01,2,5,7,6,100,5,3,0,Placed,630000
34334,24,Male,B.Sc,DS,8.21,1,6,10,6,64,3,3,0,Placed,648000
26392,18,Male,MCA,DS,5.66,1,3,6,7,54,8,2,2,Not Placed,0
3830,20,Male,B.Tech,IT,6.79,0,3,4,5,79,6,1,0,Not Placed,0
14641,21,Female,MCA,DS,6.32,0,3,5,3,77,2,2,1,Not Placed,0
29059,23,Female,B.Tech,Civil,6.83,0,3,4,2,75,5,1,0,Not Placed,0
12525,20,Male,MCA,IT,8.0,1,5,7,6,74,5,2,0,Placed,558000
7355,18,Female,B.Tech,ECE,7.2,1,4,7,4,69,5,2,0,Not Placed,0
30129,24,Female,B.Tech,CSE,7.31,2,5,8,4,64,6,2,0,Not Placed,0
43164,22,Male,B.Tech,ECE,6.14,1,3,5,4,57,4,1,2,Not Placed,0
8907,23,Female,B.Sc,CS,7.19,2,4,6,6,81,6,2,2,Not Placed,0
40082,20,Male,B.Sc,DS,6.1,0,4,6,6,58,6,2,1,Not Placed,0
5794,19,Female,MCA,DS,5.58,0,2,3,7,51,5,1,2,Not Placed,0
29653,22,Female,B.Tech,IT,6.45,1,4,6,3,64,6,2,3,Not Placed,0
34698,23,Male,BCA,FSD,7.03,1,4,5,5,64,7,2,1,Placed,448000
8357,22,Male,B.Sc,CS,6.7,0,3,5,4,63,6,2,1,Not Placed,0
32357,19,Female,BCA,DS,7.99,1,5,8,3,76,6,2,0,Not Placed,0
38790,22,Male,MCA,AI&ML,5.16,0,3,4,2,46,6,1,2,Not Placed,0
38829,21,Female,B.Sc,CS,5.97,1,2,3,7,64,5,1,3,Not Placed,0
36564,24,Male,BCA,FSD,6.57,0,2,1,5,39,6,0,0,Not Placed,0
15116,20,Female,BCA,DS,5.84,0,3,6,8,75,4,2,2,Not Placed,0
2016,23,Female,B.Sc,CS,7.36,1,4,6,8,81,7,2,0,Placed,572000
4549,18,Male,MCA,DS,6.41,1,3,4,5,61,5,1,1,Not Placed,0
40268,23,Male,B.Sc,IT,5.47,0,3,4,5,48,4,1,2,Not Placed,0
22323,20,Female,BCA,DS,6.95,2,3,5,5,83,5,2,0,Placed,486000
30801,19,Male,B.Tech,ECE,8.38,2,4,6,4,96,7,2,0,Not Placed,0
20526,24,Male,BCA,DS,8.59,1,5,8,4,91,6,3,0,Not Placed,0
3421,21,Female,B.Sc,DS,5.66,0,2,3,8,69,7,1,1,Not Placed,0
3396,18,Female,B.Tech,ECE,7.18,0,4,5,7,86,6,2,0,Placed,522000
24849,22,Female,BCA,IT,6.01,1,4,6,6,67,5,2,2,Not Placed,0
39762,19,Male,B.Sc,IT,7.74,1,4,7,6,64,7,2,0,Placed,528000
41940,21,Male,B.Sc,CS,7.28,1,4,5,7,69,5,2,0,Placed,498000
16596,19,Male,B.Sc,IT,7.43,2,4,6,5,69,5,2,0,Placed,498000
12409,24,Male,BCA,DS,8.24,0,3,3,7,72,4,1,0,Not Placed,0
41645,20,Female,MCA,DS,5.67,0,3,6,7,39,6,1,2,Not Placed,0
47926,21,Male,BCA,DS,6.53,0,5,9,4,72,6,3,0,Not Placed,0
7681,19,Male,B.Sc,IT,5.97,0,3,6,7,62,6,2,1,Not Placed,0
22094,20,Male,MCA,AI&ML,6.68,1,2,2,6,65,4,1,0,Not Placed,0
2248,24,Female,B.Tech,Civil,7.43,0,4,6,7,74,6,2,0,Placed,528000
40783,20,Female,MCA,DS,7.87,1,4,7,6,89,6,2,0,Placed,578000
21122,21,Male,MCA,IT,9.5,1,6,9,5,83,6,3,0,Placed,636000
2584,22,Female,B.Sc,DS,7.8,0,4,6,7,78,5,2,2,Not Placed,0
48419,21,Male,BCA,FSD,8.09,3,5,7,5,94,6,2,0,Placed,598000
12716,23,Male,MCA,IT,6.04,0,3,4,6,46,7,1,3,Not Placed,0
4802,21,Female,MCA,DS,9.25,3,5,8,3,100,4,3,0,Not Placed,0
10356,21,Female,B.Sc,DS,6.38,2,4,7,6,56,4,2,1,Not Placed,0
24213,22,Female,BCA,FSD,7.09,2,4,7,6,60,5,2,2,Not Placed,0
25848,21,Female,MCA,DS,8.31,1,5,7,6,69,6,2,0,Placed,548000
20239,23,Female,MCA,DS,7.31,1,4,7,8,74,6,2,0,Placed,588000
4434,21,Male,B.Tech,IT,5.64,0,3,5,7,50,5,1,2,Not Placed,0
44129,19,Female,MCA,DS,7.07,0,4,5,3,67,4,2,1,Not Placed,0
32588,18,Female,B.Tech,IT,7.49,1,5,8,6,89,5,3,0,Placed,628000
18015,21,Male,MCA,IT,5.02,0,2,1,6,53,6,0,1,Not Placed,0
42063,20,Male,B.Sc,DS,7.97,2,5,9,5,91,5,3,1,Placed,652000
38645,21,Female,BCA,DS,7.28,2,5,8,5,74,5,2,2,Not Placed,0
40822,19,Female,B.Tech,ECE,7.66,1,4,7,3,83,5,2,0,Not Placed,0
11199,21,Male,B.Tech,Civil,8.0,0,3,3,7,100,6,2,0,Not Placed,0
35685,20,Male,MCA,FSD,6.65,0,4,6,6,70,7,2,0,Placed,500000
28883,19,Male,B.Tech,ECE,8.8,1,5,8,4,88,8,3,0,Not Placed,0
27811,21,Female,MCA,AI&ML,7.86,2,4,6,4,72,7,2,0,Not Placed,0
26030,18,Male,B.Sc,CS,5.61,1,3,4,5,44,4,1,1,Not Placed,0
15703,22,Female,BCA,DS,6.83,2,4,8,5,61,8,2,0,Placed,542000
29346,18,Female,B.Tech,IT,6.16,0,3,3,4,42,4,1,1,Not Placed,0
42487,20,Male,B.Sc,IT,6.35,0,4,6,4,53,5,2,3,Not Placed,0
27037,19,Female,B.Sc,IT,7.01,0,4,6,8,69,7,2,1,Placed,538000
33183,23,Female,MCA,AI&ML,7.98,1,5,8,4,100,5,3,2,Not Placed,0
34251,23,Female,B.Tech,CSE,6.77,2,4,8,5,81,6,3,0,Placed,592000
10962,19,Male,B.Sc,CS,9.39,2,5,7,4,100,3,3,0,Not Placed,0
6543,18,Female,MCA,FSD,6.83,1,4,6,4,57,7,2,1,Not Placed,0
18019,20,Female,BCA,IT,7.09,2,5,10,3,78,5,3,0,Not Placed,0
17679,20,Female,B.Tech,ME,6.68,0,3,5,7,67,3,2,0,Placed,474000
31456,23,Male,MCA,IT,7.52,0,4,6,3,69,5,2,1,Not Placed,0
